ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
1561,2010-01-17,Fiorentina,Bologna,A,1.5,3.75,7.5,1.45,3.8,7.6,1.5,3.9,6.5,1.4,3.75,7,1.44,3.75,7.5,1.44,3.75,8
1562,2010-01-17,Milan,Siena,H,1.25,5.25,13,1.22,5.5,12,1.2,5.5,14,1.22,5,10,1.22,5,13,1.2,5.5,15
1563,2010-01-17,Napoli,Palermo,D,2.1,3.25,3.5,2.05,3.25,3.5,1.9,3.3,3.9,1.91,3.2,3.5,2.05,3.2,3.4,2.05,3.25,3.6
1564,2010-01-17,Parma,Udinese,D,2.1,3.2,3.6,2,3.15,3.75,2,3.2,3.7,1.83,3.2,3.75,2.05,3.2,3.4,2.05,3.2,3.6
1565,2010-01-17,Roma,Genoa,H,1.7,3.6,5,1.65,3.4,5.5,1.65,3.4,5.5,1.57,3.5,5,1.67,3.5,4.8,1.62,3.6,5.5
1566,2010-01-17,Sampdoria,Catania,D,1.8,3.4,4.6,1.75,3.35,4.7,1.8,3.4,4.3,1.73,3.2,4.33,1.73,3.3,4.8,1.73,3.5,4.75
1567,2010-01-20,Bologna,Atalanta,D,2.3,3.1,3.2,2.25,3.15,3.15,2.1,3.25,3.4,2,3.2,3.2,2.4,3,3.2,2.3,3,3.2
1568,2010-01-20,Genoa,Bari,D,2.1,3.1,3.8,2,3.15,3.75,1.9,3.3,3.9,1.91,3.2,3.5,2.15,3.1,3.6,2,3.2,3.75
1569,2010-01-23,Catania,Parma,H,2.2,3.2,3.4,2.25,3.05,3.2,2.2,3.2,3.2,2.2,3.2,2.8,2.2,3.1,3.2,2.1,3.2,3.4
1570,2010-01-23,Juventus,Roma,A,2.5,3.1,2.9,2.5,3.15,2.75,2.4,3.2,2.85,2.38,3,2.75,2.5,3.1,2.7,2.5,3,2.88
1571,2010-01-24,Bologna,Bari,H,2.4,3.2,3,2.45,3.05,2.9,2.4,3.1,2.95,2.3,3,2.8,2.4,3.1,2.8,2.38,3.2,2.88
1572,2010-01-24,Genoa,Atalanta,H,1.83,3.4,4.5,1.78,3.3,4.55,1.8,3.4,4.3,1.73,3.2,4.33,1.75,3.3,4.5,1.83,3.2,4.5
1573,2010-01-24,Inter,Milan,H,2.5,3.1,2.9,2.55,3.15,2.7,2.6,3.2,2.6,2.38,3,2.75,2.5,3,2.75,2.5,3,2.88
1574,2010-01-24,Lazio,Chievo,D,1.95,3.2,4.2,1.9,3.2,4.1,1.9,3.3,3.9,1.91,3.2,3.5,2,3.1,3.75,2,3,4
1575,2010-01-24,Livorno,Napoli,A,3.1,3.1,2.4,2.85,3.1,2.45,2.8,3.1,2.5,2.5,3,2.6,2.8,3.1,2.4,3,3,2.38
1576,2010-01-24,Palermo,Fiorentina,H,2.4,3.2,3,2.45,3.1,2.85,2.4,3.2,2.85,2.3,3,2.8,2.38,3.1,2.88,2.38,3,3
1577,2010-01-24,Siena,Cagliari,D,2.9,3,2.6,2.8,3,2.55,2.6,3.2,2.6,2.6,3,2.5,2.75,3,2.5,2.88,3,2.5
1578,2010-01-24,Udinese,Sampdoria,A,2.1,3.2,3.6,2.05,3.15,3.6,2.1,3.25,3.4,2,3,3.5,1.95,3.2,3.75,2,3.2,3.75
1579,2010-01-30,Bari,Palermo,H,2.5,2.9,3.1,2.5,3.15,2.75,2.4,3.1,2.95,2.3,3,2.8,2.5,3,2.75,2.38,3,3
1580,2010-01-30,Napoli,Genoa,D,1.95,3.25,4.2,1.9,3.25,4,1.85,3.4,4,1.73,3.2,4.33,1.91,3.3,3.75,1.83,3.25,4.33
1581,2010-01-31,Cagliari,Fiorentina,D,2.38,3,3.2,2.45,3.1,2.85,2.3,3.2,3,2.25,3,2.88,2.4,3.1,2.8,2.3,3,3.2
1582,2010-01-31,Catania,Udinese,D,2.2,3,3.6,2.2,3.05,3.35,2.1,3.25,3.4,2,3.2,3.2,2.2,3.1,3.2,2.2,3,3.4
1583,2010-01-31,Chievo,Bologna,D,2,3.1,4.2,1.95,3.2,3.9,2,3.1,3.9,1.83,3.2,3.75,2.05,3.1,3.5,2,3,4
1584,2010-01-31,Juventus,Lazio,D,1.7,3.4,5.5,1.7,3.3,5.2,1.75,3.4,4.8,1.67,3.3,4.5,1.67,3.3,5.25,1.67,3.4,5.5
1585,2010-01-31,Milan,Livorno,D,1.29,5,12,1.28,4.7,11,1.25,5,12,1.22,5,10,1.25,5,10.5,1.25,4.75,15
1586,2010-01-31,Roma,Siena,H,1.29,4.75,13,1.27,5,10.5,1.3,5,9,1.22,5,10,1.25,5,10.5,1.2,5.5,15
1587,2010-01-31,Sampdoria,Atalanta,H,1.91,3.25,4.33,1.9,3.2,4.1,1.8,3.3,4.5,1.8,3.2,4,1.85,3.3,4,1.83,3.2,4.33
1588,2010-02-06,Livorno,Juventus,D,4,3.2,2,3.75,3.2,2,4.1,3.2,1.9,3.2,3,2.1,3.6,3.2,2,3.75,3.2,2
1589,2010-02-06,Palermo,Parma,H,1.8,3.25,5,1.75,3.25,4.95,1.75,3.2,5,1.73,3.1,4.5,1.75,3.2,4.8,1.67,3.4,5.5
1590,2010-02-07,Atalanta,Bari,H,2.3,3,3.4,2.3,3.15,3.05,2.2,3.1,3.3,2.38,3,2.75,2.2,3,3.25,2.2,3,3.5
1591,2010-02-07,Bologna,Milan,D,5,3.25,1.8,4.55,3.5,1.82,4.8,3.3,1.75,3.75,3.2,1.83,4.6,3.25,1.75,4.75,3.4,1.73
1592,2010-02-07,Fiorentina,Roma,A,2.5,3.2,2.88,2.5,3.2,2.95,2.5,3.1,2.8,2.38,3,2.75,2.4,3.1,2.8,2.5,3,2.88
1593,2010-02-07,Genoa,Chievo,H,1.9,3.25,4.33,1.9,3.2,4.1,1.85,3.2,4.4,1.8,3.2,4,1.83,3.2,4.2,1.83,3.25,4.5
1594,2010-02-07,Inter,Cagliari,H,1.36,4.33,7.5,1.35,4.35,8.75,1.35,4.5,8.5,1.3,4.33,8,1.33,4.5,8,1.33,4.5,9
1595,2010-02-07,Lazio,Catania,A,1.9,3.25,4.33,1.9,3.2,4.1,1.8,3.2,4.7,1.8,3.2,4,1.83,3.2,4.2,1.83,3.2,4.33
1596,2010-02-07,Siena,Sampdoria,A,2.63,3.1,2.75,2.65,3.05,2.65,2.65,3,2.75,2.5,3.2,2.5,2.62,2.9,2.7,2.5,3,2.88
1597,2010-02-07,Udinese,Napoli,H,2.4,3.1,3.1,2.35,3.2,2.9,2.45,3,3,2.5,3,2.6,2.37,3,2.9,2.38,3,3
1598,2010-02-10,Parma,Inter,D,4.5,3.4,1.83,4.9,3.25,1.75,4.5,3.3,1.8,3.75,3.2,1.83,4.5,3.4,1.83,4.75,3.4,1.73
1599,2010-02-12,Milan,Udinese,H,1.57,3.6,6.5,1.6,3.65,6.5,1.65,3.5,5.3,1.62,3.75,5.5,1.61,3.6,6,1.57,3.6,6
1600,2010-02-13,Roma,Palermo,H,1.67,3.5,5.5,1.65,3.45,5.4,1.7,3.5,4.9,1.62,3.25,5,1.67,3.4,5,1.73,3.5,4.75
1601,2010-02-13,Sampdoria,Fiorentina,H,2.4,3.1,3.1,2.4,3.1,2.9,2.3,3.2,3,2.25,3,2.88,2.37,3,2.9,2.38,3,3
1602,2010-02-14,Cagliari,Bari,H,2,3.4,3.75,2.05,3,3.8,2.1,3.1,3.55,2,3.2,3.2,2.05,3.1,3.5,1.95,3.2,4
1603,2010-02-14,Catania,Atalanta,D,2.1,3.2,3.6,2.05,3.15,3.6,2,3.3,3.6,2.1,3.2,3,1.95,3.25,3.6,2,3,4
1604,2010-02-14,Chievo,Siena,A,1.8,3.3,4.75,1.8,3.25,4.5,1.8,3.4,4.3,1.73,3.2,4.33,1.73,3.3,4.8,1.8,3.25,4.75
1605,2010-02-14,Juventus,Genoa,H,1.73,3.5,5,1.7,3.65,5.25,1.75,3.5,4.6,1.67,3.2,5,1.7,3.4,4.8,1.67,3.4,5.5
1606,2010-02-14,Livorno,Bologna,A,2.4,3,3.2,2.25,3.15,3.1,2.3,2.9,3.3,2.25,3,2.88,2.3,3,3.1,2.3,3,3.2
1607,2010-02-14,Napoli,Inter,D,3.2,3.2,2.3,3.25,3.25,2.3,2.85,3.2,2.4,2.88,3,2.25,3,3.1,2.3,3.2,3.2,2.2
1608,2010-02-14,Parma,Lazio,A,2.38,3,3.25,2.25,3.15,3.1,2.4,3.1,2.95,2.1,3.2,3,2.37,3,2.9,2.3,3,3.2
1609,2010-02-20,Genoa,Udinese,H,1.91,3.4,4,1.9,3.15,4.2,1.9,3.3,3.9,1.83,3.2,3.75,1.9,3.2,3.8,1.83,3.4,4
1610,2010-02-20,Inter,Sampdoria,D,1.5,3.8,7.5,1.5,3.95,7.5,1.5,3.8,6.7,1.5,3.5,6,1.5,3.75,6,1.5,3.75,7
1611,2010-02-21,Atalanta,Chievo,A,2.1,3.3,3.5,2.05,3.25,3.5,2,3.3,3.6,2,3,3.5,2.05,3.2,3.3,2,3.2,3.75
1612,2010-02-21,Bari,Milan,A,3.5,3.3,2.1,3.65,3.3,2.1,3.9,3.3,1.9,3,3.2,2.1,3.5,3.15,2,3.6,3.2,2.05
1613,2010-02-21,Bologna,Juventus,A,4.2,3.3,1.91,4.25,3.3,1.95,3.9,3.3,1.9,3.5,3.2,1.91,3.75,3.25,1.9,4,3.25,1.91
1614,2010-02-21,Cagliari,Parma,H,1.85,3.4,4.33,1.85,3.25,4.25,1.85,3.3,4.2,1.8,3.2,4,1.83,3.25,4,1.83,3.25,4.5
1615,2010-02-21,Fiorentina,Livorno,H,1.62,3.6,6,1.55,3.55,6.35,1.65,3.5,5.3,1.5,3.5,6,1.5,3.6,6.25,1.57,3.6,6
1616,2010-02-21,Palermo,Lazio,H,1.91,3.4,4,1.9,3.15,4.15,1.85,3.4,4,1.8,3.3,3.75,1.85,3.1,4.2,1.83,3.2,4.33
1617,2010-02-21,Roma,Catania,H,1.4,4.33,8.5,1.35,4.2,9.5,1.35,4.7,8,1.36,3.75,8,1.36,4.3,7.5,1.4,4,9
1618,2010-02-21,Siena,Napoli,D,3.1,3.25,2.3,3.15,3.2,2.2,3.2,3.2,2.2,2.8,3.2,2.2,3,3.2,2.2,3.4,3,2.2
1619,2010-02-24,Fiorentina,Milan,A,2.9,3.1,2.5,2.9,3.2,2.35,2.85,3.2,2.4,2.6,3,2.5,2.62,3.2,2.3,2.88,3,2.5
1620,2010-02-24,Udinese,Cagliari,H,2.1,3.3,3.5,2,3.25,3.65,2.1,3.25,3.4,2,3.2,3.2,2.1,3.1,3.1,2,3.2,3.75
1621,2010-02-27,Catania,Bari,H,2.2,3.2,3.4,2.1,3.1,3.55,2.05,3.25,3.5,2.1,3,3.2,2.05,3.2,3.4,2.1,3,3.75
1622,2010-02-27,Lazio,Fiorentina,D,2.38,3,3.25,2.35,3.05,3.05,2.4,3.2,2.85,2.25,3.2,2.75,2.4,3,2.9,2.3,3,3.2
1623,2010-02-28,Chievo,Cagliari,H,2.4,3.2,3,2.3,3.15,3.05,2.25,3.1,3.15,2.25,3,2.88,2.4,2.9,3,2.25,3,3.25
1624,2010-02-28,Genoa,Bologna,A,1.67,3.5,5.5,1.65,3.25,5.85,1.7,3.5,4.9,1.67,3.2,5,1.6,3.3,6,1.57,3.6,6
1625,2010-02-28,Juventus,Palermo,A,1.73,3.4,5.25,1.68,3.4,5.15,1.65,3.5,5.3,1.62,3.25,5,1.65,3.3,5.5,1.73,3.5,4.75
1626,2010-02-28,Livorno,Siena,A,2.2,3.2,3.4,2.05,3.2,3.55,2.1,3.25,3.4,1.91,3.2,3.5,2.2,3.1,3.2,2.1,3.2,3.5
1627,2010-02-28,Milan,Atalanta,H,1.33,4.75,10,1.35,4.15,9.75,1.3,4.8,9.5,1.29,4.5,8,1.36,4.2,11,1.3,4.75,11
1628,2010-02-28,Napoli,Roma,D,2.4,3.1,3.1,2.45,3.2,2.75,2.5,3.2,2.7,2.5,2.88,2.62,2.4,3,2.9,2.3,3,3.2
1629,2010-02-28,Parma,Sampdoria,H,2.1,3.1,3.75,2.15,3.15,3.35,2.2,3.2,3.2,2.25,3.1,2.8,2.1,3.1,3.4,2.1,3,3.75
1630,2010-02-28,Udinese,Inter,A,3.6,3.2,2.1,3.65,3.25,2,3.7,3.2,2,3.5,3,2,3.5,3,2.1,3.75,3,2.05
1631,2010-03-06,Fiorentina,Juventus,A,2.5,3.2,2.88,2.55,3.1,2.72,2.6,3.2,2.6,2.25,3.2,2.75,2.5,3.1,2.7,2.5,3,2.88
1632,2010-03-06,Roma,Milan,D,2.3,3.2,3.2,2.3,3.2,3,2.3,3.2,3,2.25,3.1,2.8,2.3,3.2,2.9,2.2,3.2,3.2
1633,2010-03-07,Atalanta,Udinese,D,2.3,3.2,3.2,2.2,3.2,3.15,2.3,3.2,3,2.2,3.2,2.8,2.3,3.1,3,2.3,3,3.25
1634,2010-03-07,Bari,Chievo,H,2,3.25,3.9,2,3.2,3.7,2.1,3.15,3.5,1.91,3.2,3.5,1.95,3.25,3.6,2,3.2,3.75
1635,2010-03-07,Bologna,Napoli,H,2.9,3.1,2.5,2.75,3.05,2.55,2.8,3.1,2.5,2.6,3,2.5,2.88,3,2.4,2.88,3,2.5
1636,2010-03-07,Cagliari,Catania,D,2,3.25,3.9,1.95,3.25,3.8,2.1,3.15,3.5,1.83,3.2,3.75,1.95,3.2,3.75,1.95,3.2,4
1637,2010-03-07,Inter,Genoa,D,1.4,4.5,8,1.4,4,8.5,1.4,4.3,7.5,1.36,3.75,8,1.4,4,7.5,1.36,4.5,8.5
1638,2010-03-07,Palermo,Livorno,H,1.5,3.9,7,1.45,3.85,7.4,1.45,4,7,1.44,3.6,6.5,1.5,3.6,6.5,1.44,4,7.5
1639,2010-03-07,Sampdoria,Lazio,H,2.15,3.2,3.5,2.05,3.15,3.6,2.1,3.15,3.5,1.83,3.2,3.75,2.1,3.1,3.4,2.05,3,3.75
1640,2010-03-07,Siena,Parma,D,2.2,3.2,3.4,2.2,3.1,3.25,2.2,3.2,3.2,2.25,3.2,2.75,2.1,3.2,3.25,2.1,3.2,3.5
1641,2010-03-12,Catania,Inter,H,4.33,3.25,1.91,4.3,3.25,1.95,3.9,3.3,1.9,4,3.2,1.8,4.33,3.25,1.8,4,3.2,1.91
1642,2010-03-13,Napoli,Fiorentina,A,2,3.2,4,2.08,3.2,3.85,2,3.3,3.6,2.1,3.2,3,2.05,3.1,3.5,2,3.2,3.75
1643,2010-03-14,Bologna,Sampdoria,D,2.5,3,3,2.38,3.1,2.95,2.4,3.2,2.85,2.38,3,2.75,2.5,3.1,2.7,2.5,3,2.88
1644,2010-03-14,Genoa,Cagliari,H,1.8,3.5,4.5,1.85,3.15,4.45,1.8,3.4,4.3,1.83,3.2,3.75,1.8,3.3,4.2,1.73,3.5,4.75
1645,2010-03-14,Juventus,Siena,D,1.36,4.5,9,1.35,4.25,9.25,1.3,4.8,9.5,1.33,4,8,1.33,4.33,8.5,1.33,4.5,9
1646,2010-03-14,Lazio,Bari,A,1.83,3.3,4.75,1.8,3.2,4.65,1.7,3.5,4.9,1.83,3.2,3.75,1.83,3.25,4.2,1.83,3.25,4.5
1647,2010-03-14,Livorno,Roma,D,4.75,3.4,1.8,4.4,3.2,1.85,4,3.4,1.85,4,3.2,1.8,4.2,3.3,1.8,4.5,3.25,1.83
1648,2010-03-14,Milan,Chievo,H,1.4,4.33,8.5,1.4,4.45,8.65,1.35,4.5,8.5,1.33,4,8,1.36,4,9,1.4,4,9
1649,2010-03-14,Parma,Atalanta,H,2,3.2,4,1.95,3.15,4,2,3.3,3.6,1.83,3.2,3.75,2,3,3.8,2,3.2,3.75
1650,2010-03-14,Udinese,Palermo,H,2.3,3.2,3.2,2.3,3.2,3,2.4,3.2,2.85,2.25,3.2,2.75,2.3,3.1,3,2.2,3.2,3.2
1651,2010-03-20,Fiorentina,Genoa,H,1.85,3.4,4.33,1.8,3.5,4.2,1.9,3.3,3.9,1.73,3.2,4.33,1.8,3.25,4.33,1.83,3.4,4.33
1652,2010-03-20,Palermo,Inter,D,3.6,3.1,2.1,3.2,3.3,2.15,3.2,3.2,2.2,2.75,3.2,2.25,3.1,3.1,2.2,3.4,3,2.25
1653,2010-03-20,Roma,Udinese,H,1.75,3.4,5,1.65,3.5,5.25,1.75,3.5,4.6,1.57,3.5,5,1.7,3.3,5,1.67,3.4,5.5
1654,2010-03-21,Atalanta,Livorno,H,2.15,3.1,3.6,2.1,3.2,3.4,2,3.3,3.6,2,3.2,3.2,2.1,3.1,3.4,2.05,3,3.75
1655,2010-03-21,Bari,Parma,D,2,3.1,4.1,1.95,3.15,3.95,2,3.2,3.8,1.91,3.2,3.5,1.91,3.2,3.8,2,3,4
1656,2010-03-21,Cagliari,Lazio,A,2.15,3.2,3.5,2.15,3.3,3.2,2.2,3.2,3.2,2,3.2,3.2,2.2,3.1,3.1,2.1,3.2,3.4
1657,2010-03-21,Chievo,Catania,D,3,1.8,5,NA,NA,NA,NA,NA,NA,2.62,1.8,5,2.7,1.8,5,NA,NA,NA
1658,2010-03-21,Milan,Napoli,D,1.57,3.6,6.5,1.6,3.65,5.5,1.55,3.7,6,1.53,3.5,5.5,1.6,3.5,5.5,1.57,3.5,6
1659,2010-03-21,Sampdoria,Juventus,H,2.6,3.1,2.8,2.7,3.25,2.5,2.7,3.2,2.5,2.6,3,2.5,2.6,3.25,2.5,2.62,3,2.75
1660,2010-03-21,Siena,Bologna,H,2.05,3.25,3.75,1.95,3.3,3.8,2.1,3.25,3.4,2.1,3.2,3,2,3.2,3.6,2,3.25,3.75
1661,2010-03-24,Atalanta,Cagliari,H,1.85,3.3,4.4,1.83,3.3,4.33,1.8,3.4,4.3,1.83,3.2,3.75,1.8,3.3,4.2,1.73,3.5,4.75
1662,2010-03-24,Bari,Sampdoria,H,2.5,3.1,2.9,2.35,3.15,2.95,2.5,3.2,2.7,2.25,3,2.88,2.38,3,2.9,2.62,2.88,2.88
1663,2010-03-24,Bologna,Roma,A,4.5,3.3,1.83,4,3.5,1.83,3.9,3.3,1.9,3.5,3.2,1.91,4,3.3,1.85,4,3.5,1.83
1664,2010-03-24,Catania,Fiorentina,H,3,3,2.5,2.85,3.1,2.45,2.8,3.1,2.5,2.75,3,2.38,2.9,3,2.4,3.25,2.88,2.38
1665,2010-03-24,Genoa,Palermo,D,2.05,3.2,3.75,2.2,3.2,3.2,2,3.3,3.6,2.1,3.2,3,2,3.2,3.5,1.95,3.4,3.75
1666,2010-03-24,Inter,Livorno,H,1.25,5.5,12,1.25,5.25,11,1.22,5.5,12,1.2,5,11,1.22,5,13,1.2,5.5,17
1667,2010-03-24,Lazio,Siena,H,1.75,3.4,5,1.75,3.35,4.75,1.85,3.4,4,1.73,3.2,4.33,1.7,3.25,5,1.83,3.25,4.5
1668,2010-03-24,Parma,Milan,H,5,3.25,1.8,4.25,3.65,1.75,4,3.4,1.85,4.33,3.2,1.73,4.8,3.3,1.73,4.75,3.5,1.73
1669,2010-03-24,Udinese,Chievo,D,1.7,3.3,5.75,1.65,3.55,5.2,1.7,3.4,5.1,1.67,3.3,4.5,1.62,3.4,5.5,1.62,3.5,6
1670,2010-03-25,Napoli,Juventus,H,2.45,3,3.1,2.45,3.1,2.85,2.4,3.1,2.95,2.38,3,2.75,NA,NA,NA,2.3,3,3.2
1671,2010-03-27,Palermo,Bologna,H,1.62,3.6,6,1.58,3.65,5.75,1.6,3.6,5.6,1.57,3.5,5,1.62,3.4,5.5,1.62,3.6,5.5
1672,2010-03-27,Roma,Inter,H,2.75,3.1,2.63,2.6,3.2,2.6,2.55,3.1,2.7,2.5,3,2.6,2.6,3,2.62,2.62,3,2.75
1673,2010-03-28,Chievo,Parma,D,2.88,1.83,5,NA,NA,NA,2.6,1.9,4.2,2.62,1.9,4.5,2.75,1.83,4.5,NA,NA,NA
1674,2010-03-28,Fiorentina,Udinese,H,1.8,3.4,4.75,1.75,3.35,4.75,1.7,3.5,4.9,1.62,3.5,4.5,1.7,3.3,4.8,1.73,3.4,4.75
1675,2010-03-28,Juventus,Atalanta,H,1.6,3.5,6.5,NA,NA,NA,1.5,3.9,6.5,1.44,3.75,6,1.45,4,7,1.5,3.75,7
1676,2010-03-28,Livorno,Bari,D,2.2,3.1,3.5,2.05,3.2,3.55,2.2,3.2,3.2,2.2,3,3,2.2,3,3.25,2.1,3.2,3.5
1677,2010-03-28,Milan,Lazio,D,1.67,3.5,5.5,1.65,3.55,5.2,1.65,3.5,5.3,1.57,3.5,5,1.67,3.4,5,1.73,3.5,4.75
1678,2010-03-28,Napoli,Catania,H,1.6,3.5,7,1.7,3.35,5.15,1.6,3.6,5.6,1.67,3.2,5,1.65,3.3,5,1.62,3.5,6
1679,2010-03-28,Sampdoria,Cagliari,D,1.67,3.5,5.5,1.6,3.65,5.4,1.65,3.5,5.3,1.62,3.25,5,1.7,3.3,4.8,1.62,3.5,5.5
1680,2010-03-28,Siena,Genoa,D,2.5,3.1,2.9,2.5,3.1,2.8,2.4,3.2,2.85,2.25,2.88,3,2.4,3,2.88,2.5,3,2.88
1681,2010-04-03,Atalanta,Siena,H,1.67,3.6,5.25,1.65,3.5,5.25,1.75,3.5,4.6,1.67,3.4,4.33,1.67,3.4,5,1.67,3.4,5.5
1682,2010-04-03,Bari,Roma,A,5,3.8,1.67,5.15,3.9,1.58,4.9,3.5,1.7,4.5,3.3,1.67,5,3.6,1.62,5,3.6,1.67
1683,2010-04-03,Cagliari,Milan,A,4.33,3.6,1.8,4.3,3.6,1.75,4.3,3.4,1.8,4,3.2,1.8,4.33,3.5,1.73,4.5,3.5,1.73
1684,2010-04-03,Catania,Palermo,H,3.2,2,3.5,NA,NA,NA,3.1,2.2,3.1,3,2.1,3.2,3.1,2.05,3.2,NA,NA,NA
1685,2010-04-03,Chievo,Sampdoria,A,3,3,2.5,3.15,2.8,2.45,2.9,3,2.5,2.88,2.8,2.38,3,2.9,2.4,3,2.88,2.5
1686,2010-04-03,Genoa,Livorno,D,1.5,4,6.5,1.5,4.1,6,1.5,3.9,6.5,1.44,3.75,6,1.44,4,6.5,1.5,4,6.5
1687,2010-04-03,Inter,Bologna,H,1.29,5,11,1.25,5.25,11,1.25,5,12,1.25,4.5,10,1.25,4.8,11,1.25,5,12
1688,2010-04-03,Lazio,Napoli,D,2.4,3,3.2,2.35,3.05,3.05,2.4,3,3.05,2.38,3,2.75,2.4,2.9,3,2.38,3,3
1689,2010-04-03,Parma,Fiorentina,D,3.2,3.1,2.35,3.15,3.1,2.25,2.85,3.2,2.4,2.75,3,2.38,3.2,3,2.25,3.2,3,2.3
1690,2010-04-03,Udinese,Juventus,H,2.63,3.1,2.8,2.65,3.3,2.5,2.6,3.1,2.65,2.5,3,2.6,2.6,3.1,2.6,2.5,3.2,2.75
1691,2010-04-10,Fiorentina,Inter,D,3.6,3.2,2.1,3.3,3.4,2.2,3.2,3.2,2.2,3,3,2.2,3.15,3.2,2.15,3.5,3.2,2.1
1692,2010-04-10,Napoli,Parma,A,1.53,3.75,7,1.5,3.65,6.95,1.55,3.5,6.5,1.53,3.5,5.5,NA,NA,NA,1.5,3.75,7
1693,2010-04-11,Bologna,Lazio,A,4.5,1.62,4.5,NA,NA,NA,3.5,1.7,3.5,NA,NA,NA,4.33,1.6,3.75,4.33,1.62,4.33
1694,2010-04-11,Juventus,Cagliari,H,1.5,4,7,1.45,4,7,1.45,4,7,1.5,3.5,6,1.44,4,6.5,1.44,4,7
1695,2010-04-11,Livorno,Udinese,A,3.1,3.1,2.4,2.9,3.1,2.4,2.7,3.2,2.5,2.75,3,2.38,2.88,3,2.4,3,3,2.38
1696,2010-04-11,Milan,Catania,D,1.36,4.5,9,1.35,4.65,7.75,1.35,4.5,8.5,1.33,4,8,1.33,4.33,9,1.3,4.75,10
1697,2010-04-11,Palermo,Chievo,H,1.44,4,8,1.38,4.2,8.15,1.45,4,7,1.36,3.75,8,1.4,4,7.5,1.4,4,8.5
1698,2010-04-11,Roma,Atalanta,H,1.33,4.5,9.5,1.33,4.75,8.5,1.33,4.8,8.5,1.29,4.5,8,1.33,4.33,9,1.3,4.75,10
1699,2010-04-11,Sampdoria,Genoa,H,2.2,3.2,3.5,2.25,3.4,3.2,2.2,3.2,3.2,2.2,3,3,2.2,3.1,3.15,2.1,3.2,3.5
1700,2010-04-11,Siena,Bari,H,2.1,3.3,3.5,2.1,3.3,3.3,2,3.3,3.6,2.2,3.2,2.8,2.05,3.2,3.4,2.05,3.2,3.5
1701,2010-04-16,Inter,Juventus,H,1.62,3.6,6,1.6,3.9,6,1.65,3.5,4.6,1.62,3.6,6,1.61,3.75,5.5,1.57,3.6,6
1702,2010-04-17,Chievo,Livorno,H,1.4,4.5,8,1.37,4,7.75,1.45,4.1,6,1.4,3.75,7,1.33,4.2,7.5,NA,NA,NA
1703,2010-04-18,Atalanta,Fiorentina,H,2.35,3.3,3,2.3,3.2,3,2.3,3.3,2.75,2.25,3.2,2.75,2.38,3.1,2.88,2.3,3.2,3
1704,2010-04-18,Bari,Napoli,A,3,3.1,2.4,3.05,3.2,2.25,2.8,3.2,2.3,2.6,3.2,2.38,2.9,3,2.38,3,3,2.38
1705,2010-04-18,Cagliari,Palermo,D,3.25,3.2,2.25,3.05,3.2,2.25,2.75,3.3,2.3,2.8,3.2,2.2,3,3.1,2.25,3.2,3.2,2.2
1706,2010-04-18,Catania,Siena,D,1.75,3.6,4.6,1.75,3.3,4.77,1.8,3.6,3.7,1.73,3.4,4,1.75,3.4,4.33,1.73,3.5,4.75
1707,2010-04-18,Lazio,Roma,A,4,3.3,1.95,3.75,3.4,2.05,3.7,3.3,1.9,3.2,3.2,2,3.6,3.3,1.95,4,3.25,1.91
1708,2010-04-18,Parma,Genoa,A,2.35,3.2,3.1,2.4,2.95,3.05,2.1,3.3,3.1,2.1,3,3.2,2.3,3.1,3,2.3,3.2,3
1709,2010-04-18,Sampdoria,Milan,H,2.75,3.1,2.63,2.85,3.25,2.55,2.55,3.2,2.5,2.6,3,2.5,2.62,3,2.6,2.75,3,2.62
1710,2010-04-18,Udinese,Bologna,D,2.1,2,9.5,NA,NA,NA,2.3,2,5,2.1,1.91,8,2.1,1.95,7.5,NA,NA,NA
1711,2010-04-24,Inter,Atalanta,H,1.22,6,13,1.22,5.75,11.5,1.25,5,10,1.2,5,11,1.2,5.5,12,1.2,5.5,15
1712,2010-04-24,Palermo,Milan,H,1.91,3.6,3.8,1.9,3.45,3.75,1.9,3.4,3.55,1.83,3.3,3.6,1.85,3.6,3.6,1.83,3.4,4
1713,2010-04-25,Bologna,Parma,H,1.5,3.75,6,NA,NA,NA,1.4,4.1,7,1.53,3.75,5,1.5,4,5.5,1.53,3.75,6.5
1714,2010-04-25,Fiorentina,Chievo,A,1.5,3.75,6,1.49,3.75,6.8,1.5,3.8,5.7,1.5,3.5,6,1.5,3.75,6.2,1.5,3.75,7
1715,2010-04-25,Genoa,Lazio,A,2.4,3.1,3.1,2.3,3.3,2.9,2.2,3.2,3,2.2,3.2,2.8,2.4,2.9,3,2.3,3.2,3
1716,2010-04-25,Juventus,Bari,H,1.4,4.2,9,1.4,4,8.3,1.35,4.5,7.3,1.4,3.75,7,1.36,4.2,8,1.36,4.33,9
1717,2010-04-25,Livorno,Catania,H,4.5,3.25,1.91,3.8,3.3,1.95,3.4,3.2,2,3.4,3.25,1.91,3.6,3.4,1.91,4.33,3.25,1.83
1718,2010-04-25,Napoli,Cagliari,D,1.44,4.33,7,1.4,4.2,7.55,1.35,4.5,7.3,1.4,3.75,7,1.36,4.33,7.5,1.4,4.5,7
